order_id,carrier,ship_to_city,delivery_status,shipping_cost,diff_hours,customer_id,order_year,order_month,order_monthname,city,is_delayed
ORD005964,Delhivery,Hyderabad,OnTime,102.88,20.18,C20990,2024,8,August,Hyderabad,0
ORD005965,Delhivery,Mumbai,Late_1_2d,57.99,81.35,C18328,2024,8,August,Mumbai,1
ORD005966,InHouse,Delhi,OnTime,56.81,19.8,C19640,2024,8,August,Delhi,0
ORD005967,Ekart,Jaipur,OnTime,75.03,48.43,C14922,2024,8,August,Jaipur,0
ORD005968,Delhivery,Chennai,OnTime,87.83,38.73,C05771,2024,8,August,Chennai,0
ORD005969,InHouse,Bangalore,OnTime,45.64,28.13,C11709,2024,8,August,Bangalore,0
ORD005970,Delhivery,Chandigarh,Late_1_2d,96.03,53.04,C24031,2024,8,August,Chandigarh,1
ORD005971,Ekart,Chennai,OnTime,108.96,14.48,C11637,2024,8,August,Chennai,0
ORD005972,Ekart,Chennai,OnTime,94.19,26.68,C22086,2024,8,August,Chennai,0
ORD005973,Delhivery,Bangalore,OnTime,57.74,33.04,C16950,2024,8,August,Bangalore,0
ORD005974,Delhivery,Kolkata,Late_1_2d,78.36,45.43,C02188,2024,8,August,Kolkata,1
ORD005975,Delhivery,Ahmedabad,OnTime,100.18,30.37,C12841,2024,8,August,Ahmedabad,0
ORD005976,Ekart,Bangalore,OnTime,98.28,26.64,C01142,2024,8,August,Bangalore,0
ORD005977,InHouse,Bangalore,OnTime,53.66,11.21,C10170,2024,8,August,Bangalore,0
ORD005978,Ekart,Hyderabad,OnTime,61.41,38.12,C23909,2024,8,August,Hyderabad,0
ORD005979,BlueDart,Bangalore,OnTime,105.35,41.54,C22770,2024,8,August,Bangalore,0
ORD005980,Ekart,Kolkata,Late_1_2d,114.55,44.97,C13369,2024,8,August,Kolkata,1
ORD005982,Delhivery,Pune,Late_1_2d,115.77,37.37,C13702,2024,8,August,Pune,1
ORD005983,Ekart,Delhi,OnTime,99.83,32.21,C13993,2024,8,August,Delhi,0
ORD005984,Ekart,Mumbai,OnTime,79.48,35.77,C18173,2024,8,August,Mumbai,0
ORD005985,Delhivery,Jaipur,Late_1_2d,98.0,69.86,C16573,2024,8,August,Jaipur,1
ORD005987,BlueDart,Mumbai,OnTime,95.01,12.29,C09546,2024,8,August,Mumbai,0
ORD005988,InHouse,Mumbai,OnTime,64.89,33.62,C07802,2024,8,August,Mumbai,0
ORD005989,Ekart,Lucknow,OnTime,75.19,20.16,C24486,2024,8,August,Lucknow,0
ORD005990,BlueDart,Bangalore,OnTime,110.79,39.51,C18117,2024,8,August,Bangalore,0
ORD005991,Delhivery,Mumbai,OnTime,98.76,49.47,C21817,2024,8,August,Mumbai,0
ORD005992,Delhivery,Lucknow,Late_1_2d,97.84,82.67,C02570,2024,8,August,Lucknow,1
ORD005993,Delhivery,Mumbai,OnTime,98.27,27.95,C01289,2024,8,August,Mumbai,0
ORD005994,BlueDart,Ahmedabad,OnTime,110.18,43.54,C15500,2024,8,August,Ahmedabad,0
ORD005995,Delhivery,Hyderabad,Late_1_2d,65.96,34.04,C13644,2024,8,August,Hyderabad,1
ORD005996,Delhivery,Mumbai,OnTime,106.37,35.3,C02296,2024,8,August,Mumbai,0
ORD005997,Ekart,Kochi,OnTime,92.76,62.24,C14946,2024,8,August,Kochi,0
ORD005998,Delhivery,Lucknow,Late_3_5d,60.64,116.63,C21111,2024,8,August,Lucknow,1
ORD005999,InHouse,Bangalore,OnTime,67.06,37.15,C04258,2024,8,August,Bangalore,0
ORD006000,Delhivery,Bangalore,Late_1_2d,74.25,46.62,C14007,2024,8,August,Bangalore,1
ORD006002,InHouse,Bangalore,OnTime,56.36,11.51,C22512,2024,8,August,Bangalore,0
ORD006003,Delhivery,Chennai,OnTime,100.9,22.86,C21984,2024,8,August,Chennai,0
ORD006004,Delhivery,Kolkata,OnTime,105.76,21.9,C21048,2024,8,August,Kolkata,0
ORD006005,Ekart,Pune,OnTime,70.1,15.4,C08873,2024,8,August,Pune,0
ORD006006,Delhivery,Bangalore,OnTime,129.77,29.29,C14484,2024,8,August,Bangalore,0
ORD006008,BlueDart,Chandigarh,OnTime,124.28,19.65,C02804,2024,8,August,Chandigarh,0
ORD006009,BlueDart,Hyderabad,OnTime,100.93,14.06,C13198,2024,8,August,Hyderabad,0
ORD006010,Delhivery,Bangalore,Lost,112.18,,C13384,2024,8,August,Bangalore,1
ORD006011,BlueDart,Chandigarh,OnTime,123.76,16.92,C21406,2024,8,August,Chandigarh,0
ORD006012,Delhivery,Bangalore,OnTime,68.33,15.82,C02090,2024,8,August,Bangalore,0
ORD006013,Delhivery,Pune,OnTime,53.96,14.72,C03707,2024,8,August,Pune,0
ORD006014,Delhivery,Delhi,Late_3_5d,81.46,96.03,C14576,2024,8,August,Delhi,1
ORD006015,Delhivery,Bangalore,OnTime,134.28,29.22,C03988,2024,8,August,Bangalore,0
ORD006018,Ekart,Jaipur,OnTime,106.16,18.59,C04696,2024,8,August,Jaipur,0
ORD006019,BlueDart,Pune,OnTime,103.9,17.87,C01450,2024,8,August,Pune,0
ORD006020,Delhivery,Ahmedabad,OnTime,77.59,35.41,C13929,2024,8,August,Ahmedabad,0
ORD006021,Delhivery,Jaipur,OnTime,71.2,83.42,C20613,2024,8,August,Jaipur,0
ORD006022,Delhivery,Kolkata,OnTime,88.99,20.33,C13765,2024,8,August,Kolkata,0
ORD006023,InHouse,Delhi,OnTime,56.32,26.03,C23250,2024,8,August,Delhi,0
ORD006025,BlueDart,Hyderabad,OnTime,134.23,35.65,C00327,2024,8,August,Hyderabad,0
ORD006026,InHouse,Hyderabad,OnTime,62.96,11.5,C21375,2024,8,August,Hyderabad,0
ORD006027,Ekart,Kolkata,Late_1_2d,92.03,62.6,C18594,2024,8,August,Kolkata,1
ORD006028,InHouse,Hyderabad,OnTime,89.26,18.69,C15841,2024,8,August,Hyderabad,0
ORD006029,BlueDart,Bangalore,OnTime,110.38,16.95,C24245,2024,8,August,Bangalore,0
ORD006030,Delhivery,Bangalore,OnTime,80.36,27.74,C02306,2024,8,August,Bangalore,0
ORD006031,Ekart,Lucknow,OnTime,74.19,27.84,C12375,2024,8,August,Lucknow,0
ORD006032,BlueDart,Delhi,OnTime,79.5,33.06,C07899,2024,8,August,Delhi,0
ORD006033,InHouse,Mumbai,OnTime,48.74,23.97,C24873,2024,8,August,Mumbai,0
ORD006035,Ekart,Kolkata,InTransit,81.89,,C06186,2024,8,August,Kolkata,0
ORD006037,Delhivery,Hyderabad,OnTime,73.81,20.37,C00942,2024,8,August,Hyderabad,0
ORD006038,Delhivery,Jaipur,InTransit,85.95,,C15381,2024,8,August,Jaipur,0
ORD006040,Ekart,Delhi,Late_1_2d,84.72,55.37,C13784,2024,8,August,Delhi,1
ORD006041,BlueDart,Delhi,OnTime,76.02,33.83,C22020,2024,8,August,Delhi,0
ORD006042,BlueDart,Chennai,OnTime,144.37,28.06,C07741,2024,8,August,Chennai,0
ORD006043,Ekart,Mumbai,OnTime,54.78,16.67,C07496,2024,8,August,Mumbai,0
ORD006045,InHouse,Bangalore,OnTime,77.51,26.63,C10052,2024,8,August,Bangalore,0
ORD006046,InHouse,Bangalore,OnTime,78.42,16.92,C22731,2024,8,August,Bangalore,0
ORD006047,InHouse,Mumbai,OnTime,49.49,7.62,C22644,2024,8,August,Mumbai,0
ORD006048,Ekart,Hyderabad,Lost,86.76,,C11639,2024,8,August,Hyderabad,1
ORD006050,InHouse,Delhi,OnTime,52.43,23.65,C06817,2024,8,August,Delhi,0
ORD006051,InHouse,Bangalore,OnTime,84.06,12.74,C14625,2024,8,August,Bangalore,0
ORD006053,BlueDart,Pune,InTransit,141.02,,C19516,2024,8,August,Pune,0
ORD006054,Delhivery,Ahmedabad,OnTime,104.4,62.11,C03784,2024,8,August,Ahmedabad,0
ORD006055,BlueDart,Bangalore,OnTime,125.11,33.72,C17626,2024,8,August,Bangalore,0
ORD006056,Delhivery,Jaipur,Late_3_5d,113.54,106.88,C05284,2024,8,August,Jaipur,1
ORD006057,Delhivery,Kolkata,InTransit,84.12,,C12909,2024,8,August,Kolkata,0
ORD006058,InHouse,Mumbai,OnTime,63.93,15.32,C24580,2024,8,August,Mumbai,0
ORD006059,Ekart,Jaipur,Late_1_2d,73.71,58.67,C02120,2024,8,August,Jaipur,1
ORD006060,InHouse,Delhi,OnTime,46.23,24.12,C01011,2024,8,August,Delhi,0
ORD006061,Delhivery,Mumbai,OnTime,103.65,45.68,C13504,2024,8,August,Mumbai,0
ORD006062,Delhivery,Pune,OnTime,114.96,15.99,C24374,2024,8,August,Pune,0
ORD006063,Delhivery,Ahmedabad,OnTime,94.13,23.58,C20233,2024,8,August,Ahmedabad,0
ORD006064,InHouse,Hyderabad,OnTime,95.0,21.37,C06078,2024,8,August,Hyderabad,0
ORD006065,BlueDart,Bangalore,OnTime,137.45,34.44,C22111,2024,8,August,Bangalore,0
ORD006066,InHouse,Mumbai,OnTime,75.94,16.92,C14494,2024,8,August,Mumbai,0
ORD006067,Ekart,Jaipur,OnTime,110.23,33.77,C23469,2024,8,August,Jaipur,0
ORD006069,Ekart,Chandigarh,OnTime,86.85,14.87,C05023,2024,8,August,Chandigarh,0
ORD006070,BlueDart,Mumbai,OnTime,103.42,29.59,C11769,2024,8,August,Mumbai,0
ORD006071,Delhivery,Delhi,OnTime,84.25,18.15,C17916,2024,8,August,Delhi,0
ORD006072,Delhivery,Chennai,OnTime,102.46,27.31,C16595,2024,8,August,Chennai,0
ORD006073,InHouse,Hyderabad,OnTime,74.86,19.39,C10826,2024,8,August,Hyderabad,0
ORD006074,Delhivery,Lucknow,Late_1_2d,74.72,75.02,C22054,2024,8,August,Lucknow,1
ORD006075,BlueDart,Pune,Late_1_2d,98.01,47.27,C03713,2024,8,August,Pune,1
ORD006076,InHouse,Hyderabad,OnTime,64.1,19.32,C16278,2024,8,August,Hyderabad,0
ORD006077,Ekart,Chennai,OnTime,84.62,27.27,C12836,2024,8,August,Chennai,0
ORD006079,Ekart,Kochi,OnTime,95.92,19.17,C03790,2024,8,August,Kochi,0
ORD006081,BlueDart,Ahmedabad,OnTime,93.66,24.1,C02140,2024,8,August,Ahmedabad,0
ORD006083,Ekart,Bangalore,OnTime,100.52,37.47,C03680,2024,8,August,Bangalore,0
ORD006084,BlueDart,Lucknow,OnTime,142.77,26.01,C01416,2024,8,August,Lucknow,0
ORD006085,InHouse,Mumbai,OnTime,79.9,29.02,C17428,2024,8,August,Mumbai,0
ORD006086,Delhivery,Jaipur,InTransit,110.37,,C05153,2024,8,August,Jaipur,0
ORD006087,Delhivery,Chennai,OnTime,117.4,29.32,C05737,2024,8,August,Chennai,0
ORD006088,Ekart,Kolkata,Late_1_2d,85.76,64.97,C06641,2024,8,August,Kolkata,1
ORD006089,Delhivery,Kolkata,Late_1_2d,95.08,47.64,C02868,2024,8,August,Kolkata,1
ORD006090,Delhivery,Lucknow,Late_1_2d,99.32,76.95,C09797,2024,8,August,Lucknow,1
ORD006091,Delhivery,Delhi,OnTime,81.7,28.27,C07517,2024,8,August,Delhi,0
ORD006092,Delhivery,Kolkata,OnTime,121.67,35.86,C01871,2024,8,August,Kolkata,0
ORD006093,Delhivery,Pune,OnTime,118.66,68.39,C21729,2024,8,August,Pune,0
ORD006094,BlueDart,Mumbai,OnTime,57.78,25.83,C23842,2024,8,August,Mumbai,0
ORD006095,Delhivery,Pune,OnTime,112.24,32.34,C07764,2024,8,August,Pune,0
ORD006096,Delhivery,Delhi,OnTime,77.63,14.4,C20583,2024,8,August,Delhi,0
ORD006097,Delhivery,Pune,OnTime,79.61,52.27,C16999,2024,8,August,Pune,0
ORD006098,BlueDart,Mumbai,OnTime,96.79,89.51,C12546,2024,8,August,Mumbai,0
ORD006099,Delhivery,Pune,OnTime,98.86,17.9,C04457,2024,8,August,Pune,0
ORD006100,InHouse,Mumbai,Late_1_2d,85.26,71.0,C04313,2024,8,August,Mumbai,1
ORD006101,Delhivery,Bangalore,InTransit,117.42,,C16347,2024,8,August,Bangalore,0
ORD006102,Delhivery,Mumbai,OnTime,106.06,29.31,C16477,2024,8,August,Mumbai,0
ORD006103,BlueDart,Jaipur,OnTime,112.29,42.44,C03750,2024,8,August,Jaipur,0
ORD006104,Delhivery,Chandigarh,InTransit,98.59,,C17939,2024,8,August,Chandigarh,0
ORD006105,Ekart,Mumbai,OnTime,97.68,33.1,C11005,2024,8,August,Mumbai,0
ORD006106,Ekart,Mumbai,OnTime,100.3,33.47,C17594,2024,8,August,Mumbai,0
ORD006107,Delhivery,Bangalore,OnTime,83.68,28.4,C13878,2024,8,August,Bangalore,0
ORD006108,BlueDart,Pune,OnTime,133.28,24.12,C00891,2024,8,August,Pune,0
ORD006109,Delhivery,Delhi,InTransit,101.56,,C08914,2024,8,August,Delhi,0
ORD006110,InHouse,Hyderabad,OnTime,40.44,7.51,C00725,2024,8,August,Hyderabad,0
ORD006111,BlueDart,Lucknow,OnTime,117.63,26.84,C18264,2024,8,August,Lucknow,0
ORD006112,Ekart,Chandigarh,OnTime,84.77,29.17,C04690,2024,8,August,Chandigarh,0
ORD006113,Delhivery,Chennai,OnTime,120.03,27.78,C23519,2024,8,August,Chennai,0
ORD006114,Ekart,Ahmedabad,OnTime,91.36,24.93,C24843,2024,8,August,Ahmedabad,0
ORD006115,Delhivery,Pune,InTransit,69.28,,C22021,2024,8,August,Pune,0
ORD006116,BlueDart,Jaipur,Late_1_2d,135.3,32.18,C07970,2024,8,August,Jaipur,1
ORD006117,Delhivery,Mumbai,OnTime,62.15,48.52,C02225,2024,8,August,Mumbai,0
ORD006118,Delhivery,Delhi,OnTime,84.24,25.03,C18159,2024,8,August,Delhi,0
ORD006119,Delhivery,Bangalore,Late_1_2d,135.97,50.0,C02725,2024,8,August,Bangalore,1
ORD006120,BlueDart,Bangalore,OnTime,87.37,24.9,C04339,2024,8,August,Bangalore,0
ORD006121,Delhivery,Mumbai,OnTime,53.9,20.96,C01998,2024,8,August,Mumbai,0
ORD006122,InHouse,Hyderabad,OnTime,67.66,14.42,C08917,2024,8,August,Hyderabad,0
ORD006123,BlueDart,Chennai,Late_1_2d,137.02,67.8,C05246,2024,8,August,Chennai,1
ORD006124,Ekart,Mumbai,OnTime,75.13,18.36,C15488,2024,8,August,Mumbai,0
ORD006125,InHouse,Delhi,OnTime,66.25,12.24,C09250,2024,8,August,Delhi,0
ORD006126,Ekart,Chandigarh,OnTime,69.58,22.92,C09852,2024,8,August,Chandigarh,0
ORD006127,Delhivery,Delhi,OnTime,103.03,18.31,C13260,2024,8,August,Delhi,0
ORD006128,Delhivery,Jaipur,OnTime,102.96,34.2,C07970,2024,8,August,Jaipur,0
ORD006129,BlueDart,Jaipur,OnTime,114.41,26.81,C08224,2024,8,August,Jaipur,0
ORD006130,InHouse,Mumbai,InTransit,59.3,,C08694,2024,8,August,Mumbai,0
ORD006131,Delhivery,Pune,OnTime,96.75,29.61,C17999,2024,8,August,Pune,0
ORD006132,Delhivery,Chennai,OnTime,128.05,22.87,C09736,2024,8,August,Chennai,0
ORD006133,Ekart,Lucknow,OnTime,98.63,26.15,C02554,2024,8,August,Lucknow,0
ORD006134,InHouse,Delhi,OnTime,69.45,32.58,C17033,2024,8,August,Delhi,0
ORD006135,Delhivery,Hyderabad,OnTime,92.61,13.78,C23547,2024,8,August,Hyderabad,0
ORD006136,InHouse,Mumbai,Late_1_2d,26.39,34.72,C01712,2024,8,August,Mumbai,1
ORD006137,Ekart,Mumbai,OnTime,125.12,34.04,C22398,2024,8,August,Mumbai,0
ORD006138,Ekart,Chennai,OnTime,73.47,20.08,C08908,2024,8,August,Chennai,0
ORD006139,Delhivery,Delhi,OnTime,100.33,32.77,C13770,2024,8,August,Delhi,0
ORD006140,Delhivery,Ahmedabad,OnTime,71.97,15.95,C03860,2024,8,August,Ahmedabad,0
ORD006141,Delhivery,Chennai,OnTime,131.88,35.01,C07096,2024,8,August,Chennai,0
ORD006142,InHouse,Mumbai,OnTime,68.97,9.2,C06242,2024,8,August,Mumbai,0
ORD006143,Ekart,Chennai,OnTime,84.75,29.98,C01226,2024,8,August,Chennai,0
ORD006144,BlueDart,Bangalore,OnTime,121.52,25.96,C15641,2024,8,August,Bangalore,0
ORD006145,Ekart,Hyderabad,OnTime,94.22,34.38,C19584,2024,8,August,Hyderabad,0
ORD006146,BlueDart,Ahmedabad,OnTime,116.88,21.61,C00944,2024,8,August,Ahmedabad,0
ORD006147,Ekart,Chandigarh,OnTime,110.26,14.96,C01383,2024,8,August,Chandigarh,0
ORD006148,Ekart,Pune,Late_1_2d,72.95,68.15,C06029,2024,8,August,Pune,1
ORD006149,Ekart,Kolkata,Late_3_5d,56.14,85.91,C04290,2024,8,August,Kolkata,1
ORD006150,Ekart,Kolkata,Late_3_5d,87.81,91.49,C06514,2024,8,August,Kolkata,1
ORD006151,BlueDart,Bangalore,OnTime,82.62,29.18,C08743,2024,8,August,Bangalore,0
ORD006152,Ekart,Kolkata,Late_1_2d,114.6,82.1,C24325,2024,8,August,Kolkata,1
ORD006153,Ekart,Chennai,OnTime,94.2,18.54,C08314,2024,8,August,Chennai,0
ORD006154,Delhivery,Pune,OnTime,123.02,35.09,C06089,2024,8,August,Pune,0
ORD006155,BlueDart,Pune,OnTime,126.24,12.05,C01004,2024,8,August,Pune,0
ORD006156,Delhivery,Lucknow,OnTime,47.4,66.46,C14927,2024,8,August,Lucknow,0
ORD006157,Ekart,Bangalore,OnTime,91.84,22.0,C22501,2024,8,August,Bangalore,0
ORD006158,InHouse,Delhi,OnTime,84.36,11.93,C13901,2024,8,August,Delhi,0
ORD006159,Delhivery,Lucknow,OnTime,79.65,97.13,C20821,2024,8,August,Lucknow,0
ORD006160,BlueDart,Hyderabad,OnTime,103.88,24.29,C02133,2024,8,August,Hyderabad,0
ORD006161,BlueDart,Hyderabad,Late_1_2d,116.23,48.2,C02439,2024,8,August,Hyderabad,1
ORD006162,BlueDart,Delhi,OnTime,66.6,29.36,C15701,2024,8,August,Delhi,0
ORD006163,Ekart,Bangalore,OnTime,96.34,12.02,C02407,2024,8,August,Bangalore,0
ORD006164,InHouse,Mumbai,OnTime,44.8,17.76,C12206,2024,8,August,Mumbai,0
ORD006165,InHouse,Hyderabad,OnTime,70.5,28.33,C04505,2024,8,August,Hyderabad,0
ORD006166,InHouse,Mumbai,OnTime,70.52,12.95,C03216,2024,8,August,Mumbai,0
ORD006167,Delhivery,Mumbai,OnTime,109.67,14.85,C13183,2024,8,August,Mumbai,0
ORD006168,Delhivery,Bangalore,OnTime,98.24,13.82,C03414,2024,8,August,Bangalore,0
ORD006169,BlueDart,Delhi,OnTime,127.57,27.44,C06155,2024,8,August,Delhi,0
ORD006170,Ekart,Chandigarh,OnTime,94.64,27.74,C05335,2024,8,August,Chandigarh,0
ORD006171,Delhivery,Mumbai,Late_1_2d,128.15,79.43,C24319,2024,8,August,Mumbai,1
ORD006172,Delhivery,Chennai,OnTime,112.93,30.27,C00213,2024,8,August,Chennai,0
ORD006173,InHouse,Mumbai,OnTime,70.82,11.66,C01910,2024,8,August,Mumbai,0
ORD006174,InHouse,Mumbai,OnTime,58.68,21.04,C21544,2024,8,August,Mumbai,0
ORD006175,InHouse,Mumbai,InTransit,67.41,,C12979,2024,8,August,Mumbai,0
ORD006176,BlueDart,Ahmedabad,Late_1_2d,73.85,66.65,C05008,2024,8,August,Ahmedabad,1
ORD006177,Delhivery,Hyderabad,OnTime,105.02,20.15,C06409,2024,8,August,Hyderabad,0
ORD006178,BlueDart,Mumbai,OnTime,80.83,13.46,C21544,2024,8,August,Mumbai,0
ORD006179,InHouse,Bangalore,OnTime,33.04,15.46,C23049,2024,8,August,Bangalore,0
ORD006180,InHouse,Hyderabad,OnTime,78.45,20.96,C06282,2024,8,August,Hyderabad,0
ORD006182,Delhivery,Mumbai,OnTime,108.26,14.69,C09153,2024,8,August,Mumbai,0
ORD006184,Ekart,Chandigarh,OnTime,62.02,14.72,C00242,2024,8,August,Chandigarh,0
ORD006185,BlueDart,Hyderabad,OnTime,125.76,21.84,C10258,2024,8,August,Hyderabad,0
ORD006186,BlueDart,Bangalore,InTransit,86.18,,C08039,2024,8,August,Bangalore,0
ORD006187,BlueDart,Mumbai,OnTime,66.77,19.11,C15025,2024,8,August,Mumbai,0
ORD006188,BlueDart,Bangalore,OnTime,117.06,33.22,C11755,2024,8,August,Bangalore,0
ORD006189,BlueDart,Bangalore,OnTime,98.42,34.71,C04102,2024,8,August,Bangalore,0
ORD006190,InHouse,Mumbai,OnTime,69.38,10.18,C19662,2024,8,August,Mumbai,0
ORD006192,BlueDart,Pune,OnTime,119.43,21.97,C04091,2024,8,August,Pune,0
ORD006193,BlueDart,Mumbai,OnTime,82.91,13.23,C05142,2024,8,August,Mumbai,0
ORD006195,Delhivery,Lucknow,Late_3_5d,67.18,109.99,C03157,2024,8,August,Lucknow,1
ORD006196,BlueDart,Mumbai,OnTime,122.73,32.69,C17657,2024,8,August,Mumbai,0
ORD006197,Delhivery,Bangalore,OnTime,85.76,15.22,C04374,2024,8,August,Bangalore,0
ORD006198,Ekart,Chennai,OnTime,66.73,20.02,C14382,2024,8,August,Chennai,0
ORD006199,Delhivery,Jaipur,Late_1_2d,75.3,85.74,C11787,2024,8,August,Jaipur,1
ORD006200,Ekart,Pune,OnTime,114.37,32.99,C19374,2024,8,August,Pune,0
ORD006201,Delhivery,Pune,Late_1_2d,88.08,50.67,C09624,2024,8,August,Pune,1
ORD006202,BlueDart,Ahmedabad,OnTime,138.44,34.7,C22726,2024,8,August,Ahmedabad,0
ORD006203,InHouse,Mumbai,OnTime,82.63,13.29,C19592,2024,8,August,Mumbai,0
ORD006204,Delhivery,Delhi,OnTime,91.2,13.2,C19456,2024,8,August,Delhi,0
ORD006205,Delhivery,Kolkata,InTransit,124.34,,C06979,2024,8,August,Kolkata,0
ORD006207,Delhivery,Kochi,OnTime,79.8,33.23,C05166,2024,8,August,Kochi,0
ORD006208,InHouse,Hyderabad,OnTime,67.76,31.82,C20424,2024,8,August,Hyderabad,0
ORD006209,InHouse,Hyderabad,OnTime,61.6,34.18,C16049,2024,8,August,Hyderabad,0
ORD006210,BlueDart,Pune,Late_1_2d,136.79,46.91,C00160,2024,8,August,Pune,1
ORD006211,BlueDart,Mumbai,OnTime,126.42,18.92,C14332,2024,8,August,Mumbai,0
ORD006212,Delhivery,Kolkata,OnTime,52.52,15.02,C01179,2024,8,August,Kolkata,0
ORD006213,InHouse,Bangalore,OnTime,58.22,13.46,C09248,2024,8,August,Bangalore,0
ORD006214,BlueDart,Kolkata,Late_1_2d,95.8,56.81,C22350,2024,8,August,Kolkata,1
ORD006215,BlueDart,Kolkata,OnTime,143.9,49.2,C02542,2024,8,August,Kolkata,0
ORD006216,BlueDart,Hyderabad,Late_1_2d,142.08,61.88,C02302,2024,8,August,Hyderabad,1
ORD006217,Delhivery,Hyderabad,OnTime,93.38,47.25,C20502,2024,8,August,Hyderabad,0
ORD006218,BlueDart,Mumbai,OnTime,124.79,32.27,C06754,2024,8,August,Mumbai,0
ORD006219,Ekart,Delhi,OnTime,114.78,19.29,C00896,2024,8,August,Delhi,0
ORD006220,InHouse,Delhi,OnTime,41.79,11.67,C15464,2024,8,August,Delhi,0
ORD006221,Ekart,Bangalore,OnTime,116.69,24.49,C06618,2024,8,August,Bangalore,0
ORD006222,Delhivery,Kolkata,OnTime,105.71,14.1,C10380,2024,8,August,Kolkata,0
ORD006224,InHouse,Delhi,OnTime,48.14,20.87,C21354,2024,8,August,Delhi,0
ORD006225,BlueDart,Bangalore,Late_1_2d,123.93,67.09,C15090,2024,8,August,Bangalore,1
ORD006226,InHouse,Bangalore,OnTime,66.52,26.29,C17533,2024,8,August,Bangalore,0
ORD006227,Ekart,Mumbai,Late_1_2d,93.91,40.47,C10741,2024,8,August,Mumbai,1
ORD006228,Ekart,Chennai,OnTime,89.66,28.66,C05298,2024,8,August,Chennai,0
ORD006229,BlueDart,Jaipur,Late_1_2d,83.17,40.78,C15809,2024,8,August,Jaipur,1
ORD006230,InHouse,Delhi,OnTime,50.56,19.41,C03305,2024,8,August,Delhi,0
ORD006231,InHouse,Delhi,OnTime,54.74,12.6,C10953,2024,8,August,Delhi,0
ORD006232,Delhivery,Jaipur,OnTime,93.73,26.47,C09071,2024,8,August,Jaipur,0
ORD006233,Ekart,Lucknow,OnTime,122.28,31.89,C08337,2024,8,August,Lucknow,0
ORD006234,BlueDart,Hyderabad,OnTime,87.17,14.56,C18268,2024,8,August,Hyderabad,0
ORD006235,Delhivery,Kolkata,Late_1_2d,78.41,62.58,C06641,2024,8,August,Kolkata,1
ORD006236,Delhivery,Lucknow,Late_3_5d,136.43,100.98,C23816,2024,8,August,Lucknow,1
ORD006238,Delhivery,Mumbai,OnTime,108.34,31.77,C12647,2024,8,August,Mumbai,0
ORD006239,BlueDart,Pune,OnTime,117.13,17.94,C14283,2024,8,August,Pune,0
ORD006240,Delhivery,Delhi,OnTime,85.36,36.43,C11635,2024,8,August,Delhi,0
ORD006242,Delhivery,Lucknow,OnTime,87.63,30.19,C17048,2024,8,August,Lucknow,0
ORD006243,InHouse,Bangalore,OnTime,78.52,16.54,C02272,2024,8,August,Bangalore,0
ORD006244,Ekart,Bangalore,Late_1_2d,81.06,33.72,C05698,2024,8,August,Bangalore,1
ORD006245,Ekart,Pune,Late_1_2d,102.54,64.23,C02640,2024,8,August,Pune,1
ORD006246,Delhivery,Pune,OnTime,95.1,28.79,C19526,2024,8,August,Pune,0
ORD006249,BlueDart,Mumbai,OnTime,127.85,27.92,C13027,2024,8,August,Mumbai,0
ORD006250,BlueDart,Mumbai,Late_1_2d,39.37,64.27,C12527,2024,8,August,Mumbai,1
ORD006251,Ekart,Mumbai,OnTime,79.88,35.82,C21638,2024,8,August,Mumbai,0
ORD006252,InHouse,Bangalore,OnTime,24.83,15.18,C07492,2024,8,August,Bangalore,0
ORD006253,Delhivery,Mumbai,OnTime,97.22,32.27,C08526,2024,8,August,Mumbai,0
ORD006254,Delhivery,Mumbai,OnTime,117.48,26.42,C20176,2024,8,August,Mumbai,0
ORD006255,InHouse,Delhi,OnTime,62.57,15.57,C16244,2024,8,August,Delhi,0
ORD006256,Delhivery,Ahmedabad,OnTime,97.94,34.44,C23114,2024,8,August,Ahmedabad,0
ORD006257,BlueDart,Chennai,Late_1_2d,92.23,52.76,C12123,2024,8,August,Chennai,1
ORD006258,BlueDart,Bangalore,Late_1_2d,138.81,50.6,C20374,2024,8,August,Bangalore,1
ORD006259,BlueDart,Kolkata,OnTime,142.14,12.76,C18810,2024,8,August,Kolkata,0
ORD006260,Ekart,Kolkata,Late_3_5d,73.14,104.03,C08547,2024,8,August,Kolkata,1
ORD006261,Ekart,Kolkata,Late_1_2d,90.38,75.71,C06046,2024,8,August,Kolkata,1
ORD006262,Delhivery,Jaipur,Late_3_5d,115.85,116.05,C00184,2024,8,August,Jaipur,1
ORD006263,Delhivery,Pune,Late_1_2d,66.1,36.76,C05772,2024,8,August,Pune,1
ORD006264,Ekart,Kolkata,OnTime,91.77,76.85,C01563,2024,8,August,Kolkata,0
ORD006265,BlueDart,Lucknow,OnTime,110.44,29.65,C18611,2024,8,August,Lucknow,0
ORD006266,Ekart,Mumbai,OnTime,100.51,30.54,C11747,2024,8,August,Mumbai,0
ORD006267,BlueDart,Chennai,Late_1_2d,118.63,41.54,C07000,2024,8,August,Chennai,1
ORD006268,InHouse,Hyderabad,OnTime,73.08,8.93,C05172,2024,8,August,Hyderabad,0
ORD006269,Ekart,Mumbai,Late_1_2d,90.93,60.15,C12456,2024,8,August,Mumbai,1
ORD006270,Ekart,Delhi,OnTime,32.48,43.21,C00618,2024,8,August,Delhi,0
