shipment_id,order_id,carrier,shipped_at,delivered_at,ship_from_city,ship_to_city,shipping_cost,delivery_status
SH005944,ORD006506,BlueDart,2024-08-05 10:42:33,2024-08-06 09:56:11,Kochi,Mumbai,149.9,OnTime
SH005945,ORD006507,Ekart,2024-08-05 12:38:39,2024-08-06 20:57:40,Kolkata,Delhi,103.74,OnTime
SH005946,ORD006508,Delhivery,2024-08-05 13:37:31,2024-08-06 03:05:14,Lucknow,Mumbai,108.21,OnTime
SH005947,ORD006509,Delhivery,2024-08-05 11:09:50,2024-08-06 16:28:18,Delhi,Bangalore,130.44,OnTime
SH005948,ORD006510,Ekart,2024-08-05 05:50:22,2024-08-06 14:34:34,Jaipur,Hyderabad,122.26,OnTime
SH005949,ORD006511,Ekart,2024-08-05 06:08:01,2024-08-06 01:02:36,Delhi,Delhi,66.31,OnTime
SH005950,ORD006512,InHouse,2024-08-05 10:39:52,2024-08-06 00:26:33,Chandigarh,Bangalore,86.31,OnTime
SH005951,ORD006514,Delhivery,2024-08-05 13:10:10,2024-08-06 10:47:18,Delhi,Mumbai,88.58,OnTime
SH005952,ORD006515,Delhivery,2024-08-05 05:21:35,2024-08-06 15:28:04,Kolkata,Mumbai,108.46,OnTime
SH005953,ORD006516,InHouse,2024-08-05 08:04:54,2024-08-06 05:04:23,Delhi,Bangalore,65.97,OnTime
SH005954,ORD006517,BlueDart,2024-08-05 07:10:46,2024-08-06 01:27:37,Jaipur,Kochi,97.74,OnTime
SH005955,ORD006520,Delhivery,2024-08-05 12:39:26,2024-08-06 17:05:30,Mumbai,Chennai,76.28,OnTime
SH005956,ORD006521,InHouse,2024-08-05 11:54:04,2024-08-06 01:33:26,Pune,Mumbai,74.7,OnTime
SH005957,ORD006522,BlueDart,2024-08-05 10:00:51,2024-08-06 17:49:14,Delhi,Ahmedabad,145.11,OnTime
SH005958,ORD006523,Delhivery,2024-08-05 05:50:45,2024-08-06 05:13:29,Delhi,Kochi,91.99,OnTime
SH005959,ORD006524,BlueDart,2024-08-06 07:40:31,2024-08-08 20:31:15,Pune,Delhi,101.61,Late_1_2d
SH005960,ORD006525,Ekart,2024-08-06 11:52:36,2024-08-09 18:37:33,Lucknow,Kolkata,71.52,Late_1_2d
SH005961,ORD006526,Ekart,2024-08-06 15:15:21,2024-08-08 02:05:35,Chandigarh,Chennai,82.05,Late_1_2d
SH005962,ORD006527,Delhivery,2024-08-06 10:11:45,2024-08-07 10:40:21,Pune,Chandigarh,80.26,OnTime
SH005963,ORD006528,BlueDart,2024-08-06 05:22:38,2024-08-06 23:46:10,Delhi,Jaipur,102.79,OnTime
SH005964,ORD006529,BlueDart,2024-08-06 08:06:00,2024-08-07 18:24:16,Delhi,Hyderabad,100.79,OnTime
SH005965,ORD006530,Ekart,2024-08-06 14:41:00,2024-08-09 02:57:25,Mumbai,Mumbai,31.05,Late_1_2d
SH005966,ORD006531,Delhivery,2024-08-06 15:27:58,2024-08-09 08:00:14,Kochi,Kolkata,87.31,OnTime
SH005967,ORD006532,InHouse,2024-08-06 11:25:08,2024-08-07 01:16:07,Hyderabad,Mumbai,79.92,OnTime
SH005968,ORD006533,Ekart,2024-08-06 14:24:58,2024-08-07 11:30:29,Pune,Delhi,93.51,OnTime
SH005969,ORD006534,Delhivery,2024-08-06 05:36:37,2024-08-07 22:24:32,Chennai,Mumbai,66.61,OnTime
SH005970,ORD006535,BlueDart,2024-08-06 14:14:18,2024-08-07 12:25:37,Bangalore,Ahmedabad,85.47,OnTime
SH005971,ORD006536,InHouse,2024-08-06 07:09:31,2024-08-06 14:28:46,Pune,Bangalore,53.67,OnTime
SH005972,ORD006537,BlueDart,2024-08-06 10:56:02,2024-08-07 19:32:59,Bangalore,Chennai,108.85,OnTime
SH005973,ORD006538,Ekart,2024-08-06 09:49:33,2024-08-09 01:25:37,Delhi,Jaipur,127.24,OnTime
SH005974,ORD006539,Ekart,2024-08-06 08:40:06,2024-08-06 22:45:05,Mumbai,Bangalore,98.45,OnTime
SH005975,ORD006540,BlueDart,2024-08-06 05:58:00,2024-08-07 16:40:20,Chennai,Delhi,123.54,OnTime
SH005976,ORD006541,InHouse,2024-08-06 11:50:25,2024-08-08 00:22:00,Chennai,Mumbai,61.29,Late_1_2d
SH005977,ORD006542,BlueDart,2024-08-06 16:36:55,2024-08-07 13:46:07,Delhi,Pune,82.71,OnTime
SH005978,ORD006543,Ekart,2024-08-06 15:23:29,2024-08-09 12:11:00,Delhi,Hyderabad,119.85,Late_1_2d
SH005979,ORD006544,Delhivery,2024-08-06 05:25:50,2024-08-08 18:03:40,Chennai,Chandigarh,97.8,Late_1_2d
SH005980,ORD006545,BlueDart,2024-08-06 15:33:57,2024-08-07 15:22:47,Chandigarh,Chandigarh,36.83,OnTime
SH005981,ORD006546,Ekart,2024-08-06 07:24:43,2024-08-07 12:43:27,Kolkata,Chennai,119.57,OnTime
SH005982,ORD006548,Delhivery,2024-08-06 15:53:09,2024-08-07 09:30:38,Kolkata,Mumbai,123.64,OnTime
SH005983,ORD006549,Delhivery,2024-08-06 10:34:31,2024-08-07 16:18:30,Delhi,Delhi,54.9,OnTime
SH005984,ORD006550,BlueDart,2024-08-06 10:25:12,2024-08-08 03:15:30,Bangalore,Chandigarh,130.1,Late_1_2d
SH005985,ORD006551,InHouse,2024-08-06 11:12:23,2024-08-07 06:31:17,Pune,Hyderabad,64.54,OnTime
SH005986,ORD006552,Ekart,2024-08-06 16:38:49,2024-08-07 10:53:34,Kochi,Delhi,127.9,OnTime
SH005987,ORD006553,Ekart,2024-08-06 13:56:02,2024-08-09 04:49:09,Pune,Kolkata,113.07,OnTime
SH005988,ORD006554,InHouse,2024-08-06 10:37:24,2024-08-07 04:15:50,Bangalore,Bangalore,41.34,OnTime
SH005989,ORD006555,BlueDart,2024-08-06 12:39:33,2024-08-07 19:01:55,Bangalore,Ahmedabad,108.72,OnTime
SH005990,ORD006556,Delhivery,2024-08-06 10:25:30,2024-08-07 01:09:13,Mumbai,Kolkata,64.43,OnTime
SH005991,ORD006557,Delhivery,2024-08-06 14:15:42,2024-08-08 08:45:32,Chandigarh,Delhi,97.29,OnTime
SH005992,ORD006558,InHouse,2024-08-06 15:23:05,2024-08-07 12:48:13,Mumbai,Mumbai,53.44,OnTime
SH005993,ORD006560,Delhivery,2024-08-06 09:33:33,2024-08-07 12:15:05,Kolkata,Bangalore,114.14,OnTime
SH005994,ORD006561,Ekart,2024-08-06 14:15:30,2024-08-09 04:41:51,Delhi,Mumbai,75.09,Late_1_2d
SH005995,ORD006562,Delhivery,2024-08-06 13:14:52,2024-08-07 18:20:42,Mumbai,Bangalore,86.09,OnTime
SH005996,ORD006563,Ekart,2024-08-06 13:09:59,2024-08-07 16:23:21,Chandigarh,Ahmedabad,82.12,OnTime
SH005997,ORD006565,BlueDart,2024-08-06 06:39:22,2024-08-07 21:55:27,Mumbai,Hyderabad,93.9,OnTime
SH005998,ORD006566,InHouse,2024-08-06 10:18:36,2024-08-06 23:33:22,Bangalore,Hyderabad,63.34,OnTime
SH005999,ORD006567,Delhivery,2024-08-06 14:41:29,2024-08-07 02:47:23,Bangalore,Bangalore,45.31,OnTime
SH006000,ORD006568,Delhivery,2024-08-06 06:27:52,2024-08-07 15:32:15,Hyderabad,Delhi,72.03,OnTime
SH006001,ORD006569,Delhivery,2024-08-06 06:04:08,,Chennai,Pune,74.21,InTransit
SH006002,ORD006570,Ekart,2024-08-06 07:24:43,2024-08-07 22:52:54,Delhi,Chennai,100.79,OnTime
SH006003,ORD006571,Ekart,2024-08-06 10:43:46,,Jaipur,Kolkata,102.99,InTransit
SH006004,ORD006572,Ekart,2024-08-06 05:48:16,2024-08-07 02:55:36,Jaipur,Delhi,114.72,OnTime
SH006005,ORD006573,BlueDart,2024-08-06 12:49:16,2024-08-08 13:36:09,Mumbai,Bangalore,114.69,Late_1_2d
SH006006,ORD006574,Ekart,2024-08-06 16:40:25,,Mumbai,Pune,108.74,Lost
SH006007,ORD006575,InHouse,2024-08-06 13:38:00,2024-08-07 14:25:37,Hyderabad,Mumbai,68.55,OnTime
SH006008,ORD006576,BlueDart,2024-08-06 08:23:42,2024-08-08 03:05:07,Hyderabad,Hyderabad,70.66,Late_1_2d
SH006009,ORD006577,Delhivery,2024-08-06 16:02:00,2024-08-08 13:24:54,Delhi,Hyderabad,83.79,Late_1_2d
SH006010,ORD006578,InHouse,2024-08-06 05:25:37,2024-08-07 02:15:00,Hyderabad,Mumbai,69.07,OnTime
SH006011,ORD006579,Ekart,2024-08-06 06:19:22,2024-08-09 23:40:57,Delhi,Kolkata,124.81,Late_1_2d
SH006012,ORD006580,InHouse,2024-08-06 14:36:28,2024-08-07 10:09:58,Kolkata,Hyderabad,81.47,OnTime
SH006013,ORD006581,BlueDart,2024-08-06 06:15:48,2024-08-08 03:44:25,Chandigarh,Mumbai,127.72,OnTime
SH006014,ORD006582,InHouse,2024-08-06 16:03:09,2024-08-07 12:54:50,Hyderabad,Delhi,69.88,OnTime
SH006015,ORD006583,BlueDart,2024-08-06 11:48:20,2024-08-07 02:43:44,Pune,Chennai,95.87,OnTime
SH006016,ORD006584,Delhivery,2024-08-06 06:52:41,2024-08-07 15:14:58,Delhi,Delhi,63.22,OnTime
SH006017,ORD006585,BlueDart,2024-08-06 09:53:54,2024-08-08 01:33:52,Bangalore,Chennai,132.83,Late_1_2d
SH006018,ORD006586,Delhivery,2024-08-06 06:01:55,2024-08-08 05:33:48,Mumbai,Pune,72.16,Late_1_2d
SH006019,ORD006587,Ekart,2024-08-06 06:17:29,2024-08-09 00:51:00,Bangalore,Kolkata,94.59,OnTime
SH006020,ORD006588,BlueDart,2024-08-06 14:28:02,2024-08-07 17:03:16,Bangalore,Chennai,115.95,OnTime
SH006021,ORD006589,Ekart,2024-08-06 13:11:19,2024-08-10 00:40:43,Chandigarh,Kolkata,76.59,OnTime
SH006022,ORD006590,Delhivery,2024-08-06 10:08:34,,Chennai,Delhi,80.2,Lost
SH006023,ORD006591,Delhivery,2024-08-06 15:44:25,2024-08-08 03:27:17,Bangalore,Kolkata,109.37,Late_1_2d
SH006024,ORD006592,Delhivery,2024-08-06 11:20:19,2024-08-07 18:18:57,Mumbai,Delhi,120.08,OnTime
SH006025,ORD006593,Delhivery,2024-08-06 13:17:57,2024-08-07 14:01:47,Hyderabad,Pune,114.58,OnTime
SH006026,ORD006594,Ekart,2024-08-06 13:36:48,,Chandigarh,Kochi,87.53,InTransit
SH006027,ORD006595,Ekart,2024-08-06 09:28:05,2024-08-07 05:34:53,Hyderabad,Chennai,117.23,OnTime
SH006028,ORD006596,Ekart,2024-08-06 15:34:06,2024-08-07 19:40:47,Pune,Bangalore,69.6,OnTime
SH006029,ORD006597,Ekart,2024-08-06 07:00:11,2024-08-06 19:40:42,Bangalore,Delhi,104.69,OnTime
SH006030,ORD006598,Ekart,2024-08-06 10:24:15,2024-08-09 09:08:06,Chennai,Kolkata,111.67,OnTime
SH006031,ORD006599,BlueDart,2024-08-06 10:39:03,2024-08-07 11:01:09,Mumbai,Ahmedabad,143.18,OnTime
SH006032,ORD006600,InHouse,2024-08-06 10:13:23,2024-08-06 23:34:34,Delhi,Mumbai,56.41,OnTime
SH006033,ORD006601,InHouse,2024-08-06 11:05:13,2024-08-07 08:04:17,Mumbai,Mumbai,34.54,OnTime
SH006034,ORD006602,Delhivery,2024-08-06 14:08:09,2024-08-07 04:43:44,Chandigarh,Kolkata,100.22,OnTime
SH006035,ORD006603,Delhivery,2024-08-06 09:04:28,2024-08-07 08:01:46,Mumbai,Mumbai,71.28,OnTime
SH006036,ORD006604,InHouse,2024-08-06 11:40:40,2024-08-08 09:28:02,Jaipur,Delhi,59.5,OnTime
SH006037,ORD006605,BlueDart,2024-08-06 09:07:19,2024-08-07 10:58:46,Mumbai,Kolkata,156.47,OnTime
SH006038,ORD006606,Ekart,2024-08-06 13:04:51,2024-08-07 11:05:10,Delhi,Mumbai,66.92,OnTime
SH006039,ORD006607,Ekart,2024-08-06 07:06:30,2024-08-07 17:35:55,Mumbai,Jaipur,101.14,OnTime
SH006040,ORD006608,Delhivery,2024-08-06 14:22:17,2024-08-07 07:48:09,Hyderabad,Delhi,93.79,OnTime
SH006041,ORD006609,InHouse,2024-08-06 14:25:37,,Mumbai,Delhi,55.06,InTransit
SH006042,ORD006610,Delhivery,2024-08-06 16:10:39,2024-08-07 22:51:59,Chennai,Mumbai,73.94,OnTime
SH006043,ORD006612,Ekart,2024-08-06 06:16:03,2024-08-07 09:20:45,Hyderabad,Mumbai,98.91,OnTime
SH006044,ORD006613,Delhivery,2024-08-06 08:13:10,2024-08-07 04:11:42,Pune,Chennai,115.34,OnTime
SH006045,ORD006615,Delhivery,2024-08-06 12:23:37,2024-08-07 05:13:49,Delhi,Chennai,95.67,OnTime
SH006046,ORD006616,BlueDart,2024-08-06 05:07:35,2024-08-07 20:53:41,Bangalore,Ahmedabad,111.15,OnTime
SH006047,ORD006617,InHouse,2024-08-06 14:37:41,2024-08-07 04:34:54,Delhi,Bangalore,65.41,OnTime
SH006048,ORD006618,InHouse,2024-08-06 12:13:35,2024-08-07 07:57:23,Lucknow,Hyderabad,63.78,OnTime
SH006049,ORD006620,InHouse,2024-08-06 06:07:33,2024-08-07 18:02:38,Delhi,Delhi,25.07,OnTime
SH006050,ORD006621,Ekart,2024-08-06 13:53:27,2024-08-07 10:58:45,Mumbai,Bangalore,107.43,OnTime
SH006051,ORD006622,Delhivery,2024-08-06 15:32:54,2024-08-07 12:00:21,Ahmedabad,Bangalore,127.9,OnTime
SH006052,ORD006623,InHouse,2024-08-06 05:12:20,2024-08-06 19:03:21,Hyderabad,Mumbai,71.14,OnTime
SH006053,ORD006624,Delhivery,2024-08-06 12:43:47,2024-08-07 09:04:53,Pune,Kolkata,83.76,OnTime
SH006054,ORD006625,BlueDart,2024-08-06 07:39:39,2024-08-06 23:16:39,Kolkata,Mumbai,91.74,OnTime
SH006055,ORD006626,BlueDart,2024-08-06 05:45:38,2024-08-07 12:24:12,Mumbai,Bangalore,124.63,OnTime
SH006056,ORD006627,Delhivery,2024-08-06 10:55:19,2024-08-07 13:42:40,Pune,Mumbai,98.72,OnTime
SH006057,ORD006628,Delhivery,2024-08-06 11:20:52,2024-08-07 04:56:18,Pune,Kochi,73.19,OnTime
SH006058,ORD006629,BlueDart,2024-08-06 04:58:58,2024-08-06 19:55:59,Kolkata,Chandigarh,98.48,OnTime
SH006059,ORD006630,Delhivery,2024-08-06 16:35:14,,Chennai,Chennai,46.2,InTransit
SH006060,ORD006631,Delhivery,2024-08-06 14:46:41,,Bangalore,Mumbai,87.85,InTransit
SH006061,ORD006632,Delhivery,2024-08-06 14:19:48,,Hyderabad,Bangalore,96.42,InTransit
SH006062,ORD006633,InHouse,2024-08-06 12:24:43,2024-08-07 06:10:40,Hyderabad,Delhi,57.42,OnTime
SH006063,ORD006634,BlueDart,2024-08-06 04:57:04,2024-08-07 09:01:45,Kochi,Delhi,76.77,OnTime
SH006064,ORD006635,BlueDart,2024-08-06 09:42:07,2024-08-08 15:17:21,Chennai,Hyderabad,90.24,Late_1_2d
SH006065,ORD006636,InHouse,2024-08-06 13:28:12,2024-08-07 00:20:16,Delhi,Delhi,27.39,OnTime
SH006066,ORD006637,InHouse,2024-08-06 06:54:58,2024-08-09 01:22:01,Chennai,Delhi,60.17,Late_1_2d
SH006067,ORD006638,InHouse,2024-08-06 12:06:35,2024-08-09 10:07:23,Delhi,Bangalore,64.78,Late_1_2d
SH006068,ORD006639,Ekart,2024-08-06 13:53:53,2024-08-07 02:38:08,Kolkata,Bangalore,113.31,OnTime
SH006069,ORD006642,Delhivery,2024-08-06 05:39:10,2024-08-08 05:15:32,Mumbai,Ahmedabad,125.15,Late_1_2d
SH006070,ORD006644,InHouse,2024-08-06 13:06:14,2024-08-07 16:27:11,Delhi,Hyderabad,77.07,OnTime
SH006071,ORD006645,BlueDart,2024-08-06 13:53:55,2024-08-07 20:44:39,Kochi,Pune,118.4,OnTime
SH006072,ORD006646,Delhivery,2024-08-06 06:51:25,2024-08-07 15:18:32,Kochi,Delhi,79.02,OnTime
SH006073,ORD006647,BlueDart,2024-08-06 15:59:59,2024-08-07 16:51:48,Bangalore,Jaipur,103.01,OnTime
SH006074,ORD006648,InHouse,2024-08-06 11:51:09,2024-08-07 07:32:23,Chennai,Delhi,65.31,OnTime
SH006075,ORD006649,BlueDart,2024-08-06 04:52:42,2024-08-07 17:10:27,Pune,Chennai,129.55,OnTime
SH006076,ORD006650,InHouse,2024-08-06 04:56:59,2024-08-07 02:01:36,Delhi,Hyderabad,68.69,OnTime
SH006077,ORD006651,InHouse,2024-08-06 07:52:51,2024-08-07 08:28:09,Hyderabad,Hyderabad,37.62,OnTime
SH006078,ORD006652,InHouse,2024-08-06 11:29:03,2024-08-07 00:06:38,Bangalore,Mumbai,67.5,OnTime
SH006079,ORD006653,BlueDart,2024-08-06 16:19:17,2024-08-08 01:41:11,Chennai,Kolkata,98.96,OnTime
SH006080,ORD006654,BlueDart,2024-08-06 05:20:28,2024-08-07 17:32:04,Pune,Ahmedabad,129.52,OnTime
SH006081,ORD006655,BlueDart,2024-08-06 10:55:54,2024-08-07 04:14:04,Kochi,Mumbai,134.87,OnTime
SH006082,ORD006656,Delhivery,2024-08-06 12:10:34,2024-08-08 10:42:43,Mumbai,Bangalore,69.58,Late_1_2d
SH006083,ORD006658,InHouse,2024-08-06 12:54:48,2024-08-06 23:40:42,Hyderabad,Hyderabad,43.87,OnTime
SH006084,ORD006659,Delhivery,2024-08-06 10:53:25,2024-08-06 22:56:32,Hyderabad,Mumbai,61.35,OnTime
SH006085,ORD006660,BlueDart,2024-08-06 10:30:35,2024-08-07 00:49:10,Ahmedabad,Chennai,109.82,OnTime
SH006086,ORD006661,Ekart,2024-08-06 08:27:57,2024-08-07 05:28:38,Pune,Jaipur,76.48,OnTime
SH006087,ORD006662,BlueDart,2024-08-06 15:36:58,2024-08-07 07:09:59,Chandigarh,Bangalore,133.22,OnTime
SH006088,ORD006663,Delhivery,2024-08-06 09:31:27,2024-08-07 05:20:37,Kochi,Chennai,60.8,OnTime
SH006089,ORD006664,InHouse,2024-08-06 10:13:12,2024-08-07 05:34:50,Pune,Mumbai,40.91,OnTime
SH006090,ORD006665,BlueDart,2024-08-06 15:53:04,2024-08-08 18:34:07,Ahmedabad,Kolkata,99.53,OnTime
SH006091,ORD006666,Ekart,2024-08-06 08:13:02,2024-08-07 04:31:23,Delhi,Delhi,57.64,OnTime
SH006092,ORD006667,InHouse,2024-08-06 11:30:52,2024-08-06 18:48:58,Kolkata,Delhi,63.65,OnTime
SH006093,ORD006668,BlueDart,2024-08-06 05:13:32,2024-08-07 08:56:45,Hyderabad,Mumbai,105.08,OnTime
SH006094,ORD006669,BlueDart,2024-08-06 07:39:29,2024-08-07 15:08:18,Pune,Pune,38.0,OnTime
SH006095,ORD006670,Ekart,2024-08-06 15:57:46,2024-08-08 14:39:08,Hyderabad,Chennai,93.2,Late_1_2d
SH006096,ORD006671,BlueDart,2024-08-06 10:52:33,2024-08-07 19:18:01,Delhi,Hyderabad,160.76,OnTime
SH006097,ORD006672,BlueDart,2024-08-06 11:01:05,2024-08-07 04:45:26,Delhi,Mumbai,123.89,OnTime
SH006098,ORD006673,Delhivery,2024-08-06 09:30:55,2024-08-07 15:48:56,Pune,Ahmedabad,96.83,OnTime
SH006099,ORD006674,BlueDart,2024-08-06 14:59:27,2024-08-07 11:05:21,Chandigarh,Chandigarh,81.72,OnTime
SH006100,ORD006675,Delhivery,2024-08-06 14:31:29,2024-08-09 17:15:54,Chennai,Bangalore,88.54,Late_1_2d
SH006101,ORD006676,Delhivery,2024-08-06 09:04:54,2024-08-07 08:52:58,Bangalore,Pune,90.71,OnTime
SH006102,ORD006677,InHouse,2024-08-06 06:25:00,2024-08-06 22:10:37,Chennai,Hyderabad,80.04,OnTime
SH006103,ORD006678,Ekart,2024-08-06 11:15:05,2024-08-07 11:19:50,Delhi,Chennai,108.4,OnTime
SH006104,ORD006679,InHouse,2024-08-06 09:16:34,2024-08-07 03:47:46,Pune,Bangalore,60.06,OnTime
SH006105,ORD006680,BlueDart,2024-08-06 06:31:10,2024-08-06 20:22:15,Pune,Mumbai,131.13,OnTime
SH006106,ORD006681,BlueDart,2024-08-06 07:42:27,2024-08-07 05:15:08,Pune,Hyderabad,102.91,OnTime
SH006107,ORD006682,Delhivery,2024-08-06 14:13:50,2024-08-07 09:06:05,Mumbai,Pune,104.61,OnTime
SH006108,ORD006684,Delhivery,2024-08-06 14:51:29,2024-08-07 22:27:13,Mumbai,Chennai,110.7,OnTime
SH006109,ORD006685,BlueDart,2024-08-06 16:08:43,2024-08-07 09:40:05,Mumbai,Jaipur,93.09,OnTime
SH006110,ORD006686,Ekart,2024-08-06 16:25:29,,Chandigarh,Chennai,100.23,InTransit
SH006111,ORD006687,InHouse,2024-08-06 13:28:28,2024-08-08 15:31:22,Ahmedabad,Mumbai,75.11,Late_1_2d
SH006112,ORD006688,BlueDart,2024-08-06 10:40:26,,Bangalore,Lucknow,126.65,InTransit
SH006113,ORD006689,Delhivery,2024-08-06 14:02:17,2024-08-07 23:25:13,Bangalore,Chandigarh,93.44,OnTime
SH006114,ORD006690,Delhivery,2024-08-06 14:36:43,2024-08-07 22:56:30,Bangalore,Delhi,97.18,OnTime
SH006115,ORD006691,BlueDart,2024-08-06 05:00:58,2024-08-07 05:58:55,Bangalore,Bangalore,85.33,OnTime
SH006116,ORD006692,BlueDart,2024-08-06 14:44:28,2024-08-07 11:09:06,Mumbai,Bangalore,130.19,OnTime
SH006117,ORD006693,InHouse,2024-08-06 15:28:39,2024-08-07 08:31:19,Hyderabad,Mumbai,62.37,OnTime
SH006118,ORD006696,Ekart,2024-08-06 08:35:01,2024-08-09 05:58:11,Mumbai,Kolkata,101.57,Late_1_2d
SH006119,ORD006697,Ekart,2024-08-06 16:29:36,2024-08-09 10:38:02,Kochi,Kolkata,99.16,Late_1_2d
SH006120,ORD006698,Delhivery,2024-08-06 05:42:28,2024-08-06 22:04:50,Ahmedabad,Pune,85.71,OnTime
SH006121,ORD006699,BlueDart,2024-08-06 13:50:05,2024-08-08 16:09:44,Delhi,Pune,87.98,Late_1_2d
SH006122,ORD006700,Delhivery,2024-08-06 16:20:57,,Mumbai,Hyderabad,97.62,InTransit
SH006123,ORD006702,Delhivery,2024-08-06 11:03:04,2024-08-07 14:57:04,Pune,Pune,63.04,OnTime
SH006124,ORD006703,Ekart,2024-08-06 10:15:42,2024-08-07 02:08:33,Chandigarh,Chennai,78.87,OnTime
SH006125,ORD006704,Delhivery,2024-08-06 08:47:45,,Ahmedabad,Mumbai,129.76,InTransit
SH006126,ORD006706,Ekart,2024-08-06 13:38:41,2024-08-07 23:13:46,Lucknow,Mumbai,110.6,OnTime
SH006127,ORD006707,Ekart,2024-08-06 06:45:56,2024-08-07 06:00:45,Mumbai,Mumbai,46.8,OnTime
SH006128,ORD006708,Ekart,2024-08-06 07:12:07,2024-08-07 09:36:44,Kolkata,Mumbai,87.22,OnTime
SH006129,ORD006709,Ekart,2024-08-06 08:14:24,2024-08-07 15:12:16,Hyderabad,Chennai,71.4,OnTime
SH006130,ORD006710,Ekart,2024-08-06 08:42:26,2024-08-09 13:42:56,Pune,Chandigarh,118.21,Late_1_2d
SH006131,ORD006711,BlueDart,2024-08-06 10:27:24,2024-08-07 11:50:50,Pune,Hyderabad,117.03,OnTime
SH006132,ORD006712,BlueDart,2024-08-06 10:07:07,2024-08-07 18:15:43,Delhi,Delhi,38.68,OnTime
SH006133,ORD006713,Ekart,2024-08-06 13:44:35,2024-08-07 08:20:07,Chandigarh,Lucknow,75.14,OnTime
SH006134,ORD006714,Ekart,2024-08-06 13:55:46,2024-08-07 19:16:50,Hyderabad,Mumbai,86.48,OnTime
SH006135,ORD006715,BlueDart,2024-08-06 13:00:57,2024-08-07 02:02:11,Bangalore,Kolkata,111.77,OnTime
SH006136,ORD006716,BlueDart,2024-08-06 09:19:11,2024-08-09 14:09:13,Mumbai,Ahmedabad,129.01,Late_1_2d
SH006137,ORD006717,Delhivery,2024-08-06 08:07:10,2024-08-07 09:53:59,Chennai,Chennai,42.74,OnTime
SH006138,ORD006718,BlueDart,2024-08-06 10:41:09,2024-08-07 16:24:41,Chennai,Chennai,87.31,OnTime
SH006139,ORD006719,Ekart,2024-08-06 07:27:17,2024-08-08 02:48:52,Chennai,Mumbai,79.08,Late_1_2d
SH006140,ORD006721,Ekart,2024-08-06 15:46:03,2024-08-08 11:16:59,Delhi,Mumbai,101.79,Late_1_2d
SH006141,ORD006722,Ekart,2024-08-06 09:31:41,2024-08-06 22:21:02,Bangalore,Lucknow,89.85,OnTime
SH006142,ORD006723,Delhivery,2024-08-06 12:48:31,2024-08-07 10:14:08,Delhi,Hyderabad,98.51,OnTime
SH006143,ORD006724,Ekart,2024-08-06 14:08:34,2024-08-07 19:10:09,Hyderabad,Ahmedabad,85.06,OnTime
SH006144,ORD006725,Delhivery,2024-08-06 16:13:43,2024-08-08 01:58:05,Delhi,Kolkata,101.31,Late_1_2d
SH006145,ORD006726,BlueDart,2024-08-06 14:42:00,2024-08-10 12:10:04,Chennai,Jaipur,126.96,Late_3_5d
SH006146,ORD006727,Delhivery,2024-08-06 10:55:04,2024-08-07 07:52:47,Ahmedabad,Hyderabad,53.32,OnTime
SH006147,ORD006728,BlueDart,2024-08-06 16:11:35,,Mumbai,Chennai,92.24,InTransit
SH006148,ORD006729,Ekart,2024-08-06 15:32:08,2024-08-07 20:09:38,Kolkata,Pune,99.0,OnTime
SH006149,ORD006730,Ekart,2024-08-06 15:44:48,2024-08-07 05:35:54,Mumbai,Hyderabad,88.99,OnTime
SH006150,ORD006731,Ekart,2024-08-06 11:43:32,2024-08-07 02:05:59,Bangalore,Chennai,89.18,OnTime
SH006151,ORD006732,Delhivery,2024-08-07 11:55:26,2024-08-08 01:20:44,Bangalore,Ahmedabad,126.89,OnTime
SH006152,ORD006733,Delhivery,2024-08-07 12:36:27,2024-08-08 14:53:16,Chennai,Kochi,78.0,OnTime
SH006153,ORD006734,InHouse,2024-08-07 08:14:17,2024-08-08 08:49:15,Pune,Mumbai,55.55,OnTime
SH006154,ORD006735,InHouse,2024-08-07 05:41:50,2024-08-07 23:19:52,Chennai,Mumbai,54.42,OnTime
SH006155,ORD006736,BlueDart,2024-08-07 07:43:44,2024-08-07 23:50:44,Lucknow,Chennai,109.61,OnTime
SH006156,ORD006737,BlueDart,2024-08-07 12:16:43,2024-08-08 23:45:46,Bangalore,Kochi,121.41,OnTime
SH006157,ORD006738,InHouse,2024-08-07 06:53:13,2024-08-07 20:32:22,Ahmedabad,Bangalore,55.95,OnTime
SH006158,ORD006739,BlueDart,2024-08-07 06:53:04,,Lucknow,Hyderabad,141.15,InTransit
SH006159,ORD006741,Delhivery,2024-08-07 13:23:56,2024-08-08 15:30:04,Lucknow,Hyderabad,82.55,OnTime
SH006160,ORD006742,Ekart,2024-08-07 11:38:30,2024-08-08 19:33:03,Jaipur,Jaipur,41.08,OnTime
SH006161,ORD006743,InHouse,2024-08-07 15:58:31,2024-08-08 21:57:02,Mumbai,Mumbai,33.69,OnTime
SH006162,ORD006744,BlueDart,2024-08-07 16:35:58,2024-08-08 12:25:18,Lucknow,Bangalore,116.59,OnTime
SH006163,ORD006745,Ekart,2024-08-07 07:13:18,2024-08-09 07:32:11,Delhi,Jaipur,69.31,OnTime
SH006164,ORD006746,Ekart,2024-08-07 05:32:48,2024-08-08 17:00:35,Bangalore,Bangalore,33.05,OnTime
SH006165,ORD006747,BlueDart,2024-08-07 13:47:14,2024-08-08 08:54:13,Delhi,Hyderabad,115.27,OnTime
